"Date Time","Pressure (psi) (680530)","Temperature (°C) (680530)","Depth (ft) (680530)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm) (680530)","Marked"
"2025-07-24 17:31:29","0.29562047","13.179144","0.6823252","32.701935","37.600464",""
"2025-07-24 17:31:30","0.29554713","13.179306","0.68215585","32.701878","37.600266",""
"2025-07-24 17:31:31","0.29713997","13.181079","0.68583256","32.672787","37.565353",""
"2025-07-24 17:31:32","0.29721868","13.181231","0.68601424","32.671776","37.564064",""
"2025-07-24 17:31:33","0.2972974","13.181382","0.6861959","32.670765","37.562775",""
"2025-07-24 17:31:34","0.2961838","13.184738","0.68391913","32.698444","37.59183",""
"2025-07-24 17:31:35","0.29616386","13.184963","0.6838884","32.699127","37.592426",""
"2025-07-24 17:31:36","0.29647258","13.186357","0.68433875","32.691723","37.582764",""
"2025-07-24 17:31:37","0.29646695","13.1865015","0.6843182","32.6919","37.582848",""
"2025-07-24 17:31:38","0.2964613","13.186647","0.68429756","32.692078","37.58293",""
"2025-07-24 17:31:39","0.29779172","13.188258","0.68735176","32.68258","37.570683",""
"2025-07-24 17:31:40","0.29788247","13.188381","0.68755525","32.681812","37.5697",""
"2025-07-24 17:31:41","0.29797325","13.188504","0.6877587","32.681046","37.568718",""
"2025-07-24 17:31:42","0.2978052","13.189913","0.68736875","32.686893","37.574284",""
"2025-07-24 17:31:43","0.297831","13.190034","0.68742824","32.68699","37.57429",""
"2025-07-24 17:31:44","0.2964384","13.191161","0.6842141","32.705017","37.59408",""
"2025-07-24 17:31:45","0.29634488","13.191266","0.6839983","32.70631","37.59548",""
"2025-07-24 17:31:46","0.2962514","13.19137","0.6837825","32.707603","37.596886",""
"2025-07-24 17:31:47","0.24290086","13.196467","0.56064284","35.868504","41.225624",""
"2025-07-24 17:31:48","0.23949057","13.196819","0.55277145","36.06883","41.45557",""
"2025-07-24 17:31:49","0.23903129","13.222731","0.55171347","34.82312","40.001167",""
"2025-07-24 17:31:50","0.23763068","13.224477","0.54848087","34.82676","40.00383",""
"2025-07-24 17:31:51","0.23623008","13.226224","0.54524827","34.830402","40.006493",""
"2025-07-24 17:31:52","0.2847131","13.238329","0.65715414","34.751526","39.90525",""
"2025-07-24 17:31:53","0.28764474","13.239721","0.66392094","34.716484","39.863758",""
"2025-07-24 17:31:54","0.29057643","13.241114","0.67068774","34.681442","39.822266",""
"2025-07-24 17:31:55","0.29280895","13.242297","0.67584074","34.693256","39.83482",""
"2025-07-24 17:31:56","0.2941516","13.242682","0.6789398","34.692802","39.83396",""
"2025-07-24 17:31:57","0.29549426","13.243069","0.68203884","34.69235","39.833103",""
"2025-07-24 17:31:58","0.29437077","13.244543","0.67944586","34.68281","39.820866",""
"2025-07-24 17:31:59","0.29441124","13.244681","0.67953926","34.682045","39.819866",""
"2025-07-24 17:32:00","0.2948649","13.246153","0.68058646","34.70093","39.840267",""
"2025-07-24 17:32:01","0.2948922","13.246282","0.68064946","34.701824","39.84118",""
"2025-07-24 17:32:02","0.29491946","13.24641","0.68071246","34.702713","39.842087",""
"2025-07-24 17:32:03","0.29493585","13.249052","0.68075055","34.694942","39.830856",""
"2025-07-24 17:32:04","0.29494753","13.249251","0.68077755","34.694893","39.830627",""
"2025-07-24 17:32:05","0.29495925","13.24945","0.68080455","34.694843","39.8304",""
"2025-07-24 17:32:06","0.2953468","13.250594","0.68169916","34.695507","39.83016",""
"2025-07-24 17:32:07","0.29537004","13.250733","0.6817528","34.69533","39.829834",""
"2025-07-24 17:32:08","0.29426137","13.253036","0.67919403","34.709908","39.84456",""
"2025-07-24 17:32:09","0.2942026","13.253206","0.67905843","34.71082","39.845455",""
"2025-07-24 17:32:10","0.29414386","13.253377","0.67892283","34.71173","39.84635",""
"2025-07-24 17:32:11","0.29487357","13.2561865","0.6806074","34.716194","39.849022",""
"2025-07-24 17:32:12","0.29488903","13.256413","0.68064314","34.71683","39.849552",""
"2025-07-24 17:32:13","0.29458052","13.258401","0.67993116","34.71594","39.846794",""
"2025-07-24 17:32:14","0.29457915","13.258587","0.679928","34.715977","39.846672",""
"2025-07-24 17:32:15","0.29430205","13.260128","0.67990446","34.87202","40.023617",""
"2025-07-24 17:32:16","0.29427254","13.260279","0.679884","34.884075","40.03726",""
"2025-07-24 17:32:17","0.29600808","13.262411","0.68328106","34.5428","39.728554",""
"2025-07-24 17:32:18","0.29614925","13.262626","0.6835726","34.518173","39.707314",""
"2025-07-24 17:32:19","0.2957136","13.263465","0.6825546","34.698647","39.82896",""
"2025-07-24 17:32:20","0.29573908","13.263605","0.68258995","34.70143","39.827957",""
"2025-07-24 17:32:21","0.29576457","13.263745","0.6826253","34.704212","39.82695",""
"2025-07-24 17:32:22","0.29480827","13.265106","0.6804575","34.721836","39.84594",""
"2025-07-24 17:32:23","0.29473814","13.265229","0.6802956","34.728996","39.850952",""
"2025-07-24 17:32:24","0.29466802","13.265351","0.68013376","34.73616","39.85597",""
"2025-07-24 17:32:25","0.29343715","13.267277","0.6772929","34.69341","39.810978",""
"2025-07-24 17:32:26","0.2933394","13.267434","0.6770672","34.691837","39.809013",""
"2025-07-24 17:32:27","0.2941375","13.269685","0.67890966","34.72525","39.841488",""
"2025-07-24 17:32:28","0.29415798","13.26987","0.6789569","34.72663","39.842663",""
"2025-07-24 17:32:29","0.29417846","13.270056","0.67900425","34.728012","39.843838",""
"2025-07-24 17:32:30","0.23042","13.276864","0.5318414","34.773914","39.88179",""
"2025-07-24 17:32:31","0.2265522","13.277335","0.52291405","34.777565","39.884937",""
"2025-07-24 17:32:32","0.22268441","13.277806","0.5139867","34.78122","39.888084",""
"2025-07-24 17:32:33","0.23007657","13.294877","0.53104997","34.78117","39.879093",""
"2025-07-24 17:32:34","0.22890365","13.296072","0.5283428","34.782333","39.87952",""
"2025-07-24 17:32:35","0.22773072","13.297267","0.5256356","34.7835","39.879948",""
"2025-07-24 17:32:36","0.20999566","13.307438","0.48470113","34.767063","39.855236",""
"2025-07-24 17:32:37","0.20907676","13.308478","0.48258024","34.76616","39.853607",""
"2025-07-24 17:32:38","0.276937","13.315281","0.63921225","34.755356","39.841347",""
"2025-07-24 17:32:39","0.2804757","13.315935","0.64738023","34.754353","39.840054",""
"2025-07-24 17:32:40","0.28401443","13.316588","0.65554816","34.753345","39.838757",""
"2025-07-24 17:32:41","0.2929862","13.316456","0.6762564","34.758736","39.844",""
"2025-07-24 17:32:42","0.29511315","13.316612","0.68116564","34.758804","39.844025",""
"2025-07-24 17:32:43","0.29724005","13.316768","0.6860749","34.758877","39.84405",""
"2025-07-24 17:32:44","0.29730523","13.317854","0.6862254","34.748417","39.83087",""
"2025-07-24 17:32:45","0.29753137","13.317918","0.68674743","34.747932","39.83022",""
"2025-07-24 17:32:46","0.29667535","13.319246","0.6847718","34.7725","39.857094",""
"2025-07-24 17:32:47","0.29664525","13.319355","0.68470234","34.773754","39.85842",""
"2025-07-24 17:32:48","0.29661518","13.319465","0.6846329","34.775005","39.859753",""
"2025-07-24 17:32:49","0.2971006","13.320929","0.6857535","34.780285","39.86465",""
"2025-07-24 17:32:50","0.29710817","13.321049","0.685771","34.78121","39.865612",""
"2025-07-24 17:32:51","0.29711574","13.321169","0.68578845","34.782143","39.866577",""
"2025-07-24 17:32:52","0.2985995","13.322531","0.6892132","34.780174","39.86218",""
"2025-07-24 17:32:53","0.29870084","13.32265","0.68944716","34.780193","39.86204",""
"2025-07-24 17:32:54","0.29854012","13.325038","0.6890764","34.77779","39.85811",""
"2025-07-24 17:32:55","0.29856542","13.325218","0.68913484","34.7776","39.85777",""
"2025-07-24 17:32:56","0.29859075","13.325398","0.6891933","34.77741","39.857426",""
"2025-07-24 17:32:57","0.2978396","13.326732","0.6874597","34.78173","39.86042",""
"2025-07-24 17:32:58","0.2977903","13.326873","0.6873459","34.78193","39.860504",""
"2025-07-24 17:32:59","0.297741","13.327013","0.68723214","34.782127","39.860584",""
"2025-07-24 17:33:00","0.2993251","13.32929","0.6908887","34.774452","39.850266",""
"2025-07-24 17:33:01","0.29940185","13.329462","0.69106585","34.774097","39.849716",""
"2025-07-24 17:33:02","0.29858044","13.331193","0.68917006","34.782276","39.857594",""
"2025-07-24 17:33:03","0.29856756","13.331355","0.6891404","34.7826","39.85783",""
"2025-07-24 17:33:04","0.2985547","13.331517","0.68911064","34.78292","39.85807",""
"2025-07-24 17:33:05","0.29989466","13.333215","0.69220364","34.77219","39.843964",""
"2025-07-24 17:33:06","0.2999538","13.33336","0.6923402","34.771755","39.84332",""
"2025-07-24 17:33:07","0.30001295","13.333505","0.6924767","34.77132","39.842674",""
"2025-07-24 17:33:08","0.2982588","13.335551","0.6884281","34.78359","39.85513",""
"2025-07-24 17:33:09","0.2981926","13.3357115","0.6882753","34.78402","39.855484",""
"2025-07-24 17:33:10","0.29935682","13.337627","0.6909627","34.78829","39.859173",""
"2025-07-24 17:33:11","0.29939175","13.337789","0.69104326","34.788822","39.859676",""
"2025-07-24 17:33:12","0.29942665","13.337951","0.6911239","34.789356","39.860184",""
"2025-07-24 17:33:13","0.29921445","13.339387","0.6906342","34.793705","39.863934",""
"2025-07-24 17:33:14","0.2992311","13.339525","0.69067264","34.79408","39.86425",""
"2025-07-24 17:33:15","0.298711","13.340953","0.68979985","34.633835","39.679775",""
"2025-07-24 17:33:16","0.29866531","13.341091","0.6897184","34.622185","39.666332",""
"2025-07-24 17:33:17","0.29967567","13.344115","0.69173455","34.57433","39.609707",""
"2025-07-24 17:33:18","0.29973418","13.3443775","0.69185615","34.566006","39.600014",""
"2025-07-24 17:33:19","0.30127344","13.344742","0.69539326","34.961254","40.052532",""
"2025-07-24 17:33:20","0.30142862","13.344857","0.69574136","34.992447","40.088196",""
"2025-07-24 17:33:21","0.30158383","13.344973","0.69608945","35.02364","40.123856",""
"2025-07-24 17:33:22","0.30129415","13.346114","0.69543535","34.31635","39.312553",""
"2025-07-24 17:33:23","0.30133802","13.346206","0.69553655","34.286957","39.2788",""
"2025-07-24 17:33:24","0.30138186","13.346296","0.69563776","34.25756","39.245045",""
"2025-07-24 17:33:25","0.23661818","13.367082","0.54615366","36.539204","41.839714",""
"2025-07-24 17:33:26","0.23286474","13.368326","0.5374901","36.653957","41.970028",""
"2025-07-24 17:33:27","0.22911128","13.369571","0.52882665","36.76871","42.100346",""
"2025-07-24 17:33:28","0.2925464","13.380079","0.6752463","36.75873","42.07758",""
"2025-07-24 17:33:29","0.29416722","13.381178","0.67898756","36.816628","42.142803",""
"2025-07-24 17:33:30","0.2956647","13.383119","0.6824441","36.785587","42.10586",""
"2025-07-24 17:33:31","0.29696056","13.383463","0.6854352","36.78537","42.10528",""
"2025-07-24 17:33:32","0.29825643","13.383807","0.6884263","36.78515","42.104702",""
"2025-07-24 17:33:33","0.29800665","13.385298","0.68784994","36.79246","42.111427",""
"2025-07-24 17:33:34","0.2979331","13.385428","0.6876802","36.79275","42.111633",""
"2025-07-24 17:33:35","0.29868543","13.386958","0.68941677","36.75331","42.065155",""
"2025-07-24 17:33:36","0.2987173","13.387091","0.6894904","36.751102","42.062496",""
"2025-07-24 17:33:37","0.29874918","13.387223","0.689564","36.74889","42.05984",""
"2025-07-24 17:33:38","0.298914","13.388682","0.6899445","36.752964","42.063385",""
"2025-07-24 17:33:39","0.29894242","13.388812","0.69001013","36.752216","42.062424",""
"2025-07-24 17:33:40","0.29897085","13.388942","0.6900758","36.75147","42.061462",""
"2025-07-24 17:33:41","0.2981762","13.3901825","0.6882417","36.782574","42.094624",""
"2025-07-24 17:33:42","0.29813415","13.390295","0.6881446","36.78447","42.09662",""
"2025-07-24 17:33:43","0.29885834","13.392912","0.6898165","36.78113","42.091324",""
"2025-07-24 17:33:44","0.2988849","13.393103","0.6898778","36.781628","42.091743",""
"2025-07-24 17:33:45","0.29891145","13.393293","0.6899391","36.78212","42.092163",""
"2025-07-24 17:33:46","0.29790062","13.394879","0.68760604","36.786324","42.09404",""
"2025-07-24 17:33:47","0.29785815","13.3950405","0.68750805","36.786488","42.094013",""
"2025-07-24 17:33:48","0.29781568","13.395203","0.68741","36.78665","42.093987",""
"2025-07-24 17:33:49","0.29900524","13.398414","0.690156","36.782856","42.087833",""
"2025-07-24 17:33:50","0.29905024","13.398646","0.6902599","36.782745","42.08752",""
"2025-07-24 17:33:51","0.29880384","13.400586","0.68969136","36.78425","42.087",""
"2025-07-24 17:33:52","0.29881793","13.40078","0.6897239","36.784245","42.086823",""
"2025-07-24 17:33:53","0.29883206","13.400972","0.6897565","36.784245","42.086643",""
"2025-07-24 17:33:54","0.29700953","13.403538","0.68555003","36.78346","42.083576",""
"2025-07-24 17:33:55","0.29688847","13.403744","0.68527067","36.783443","42.083374",""
"2025-07-24 17:33:56","0.29676744","13.40395","0.68499124","36.78343","42.083168",""
"2025-07-24 17:33:57","0.29873765","13.406209","0.689539","36.78907","42.088215",""
"2025-07-24 17:33:58","0.2988045","13.406413","0.68969333","36.78938","42.08843",""
"2025-07-24 17:33:59","0.2978686","13.407963","0.6875334","36.757614","42.050316",""
"2025-07-24 17:34:00","0.29785594","13.4081135","0.6875041","36.75579","42.048084",""
"2025-07-24 17:34:01","0.29784325","13.408265","0.68747485","36.753967","42.045853",""
"2025-07-24 17:34:02","0.29842705","13.410216","0.68882245","36.753906","42.04384",""
"2025-07-24 17:34:03","0.29843804","13.410374","0.6888479","36.753098","42.04275",""
"2025-07-24 17:34:04","0.29844907","13.410531","0.68887335","36.752293","42.041668",""
"2025-07-24 17:34:05","0.3012263","13.41265","0.6952839","36.755882","42.04441",""
"2025-07-24 17:34:06","0.3014053","13.412827","0.6956972","36.75607","42.0445",""
"2025-07-24 17:34:07","0.2986177","13.414326","0.6892629","36.790844","42.08236",""
"2025-07-24 17:34:08","0.298512","13.414469","0.689019","36.79304","42.08472",""
"2025-07-24 17:34:09","0.29840636","13.414611","0.6887752","36.795242","42.087086",""
"2025-07-24 17:34:10","0.29937568","13.41672","0.6910126","36.75424","42.038593",""
"2025-07-24 17:34:11","0.29936534","13.416886","0.69098884","36.7526","42.036575",""
"2025-07-24 17:34:12","0.29935503","13.417052","0.690965","36.750965","42.034557",""
"2025-07-24 17:34:13","0.29756027","13.418763","0.6868226","36.760773","42.044647",""
"2025-07-24 17:34:14","0.2987634","13.420092","0.690387","36.916252","42.22143",""
"2025-07-24 17:34:15","0.29880565","13.420214","0.6905381","36.927113","42.23376",""
"2025-07-24 17:34:16","0.30128166","13.4222555","0.6954981","36.917107","42.220524",""
"2025-07-24 17:34:17","0.30153313","13.422453","0.696027","36.91922","42.22277",""
"2025-07-24 17:34:18","0.30178463","13.42265","0.69655585","36.921333","42.225014",""
"2025-07-24 17:34:19","0.30011633","13.425181","0.6927149","38.179966","43.66309",""
"2025-07-24 17:34:20","0.30007493","13.425455","0.6925874","38.28002","43.777344",""
"2025-07-24 17:34:21","0.30003354","13.42573","0.6924598","38.380077","43.891598",""
"2025-07-24 17:34:22","0.29970723","13.428535","0.69177884","37.569828","42.96226",""
"2025-07-24 17:34:23","0.29963434","13.428813","0.6916106","37.571613","42.96408",""
"2025-07-24 17:34:24","0.29959896","13.431512","0.6915294","37.039593","42.353146",""
"2025-07-24 17:34:25","0.29958478","13.431763","0.6914967","36.994465","42.301308",""
"2025-07-24 17:34:26","0.29957056","13.4320135","0.69146395","36.949337","42.24947",""
"2025-07-24 17:34:27","0.2993261","13.434494","0.6908999","36.919167","42.212685",""
"2025-07-24 17:34:28","0.29930815","13.434716","0.6908585","36.905434","42.196777",""
"2025-07-24 17:34:29","0.2992902","13.4349375","0.69081706","36.8917","42.18087",""
"2025-07-24 17:34:30","0.29755452","13.436482","0.686811","36.814278","42.090935",""
"2025-07-24 17:34:31","0.29744592","13.43664","0.68656033","36.80827","42.083916",""
"2025-07-24 17:34:32","0.29957753","13.43827","0.6914807","36.85608","42.137077",""
"2025-07-24 17:34:33","0.2996671","13.438408","0.6916874","36.856937","42.13793",""
"2025-07-24 17:34:34","0.29975665","13.438546","0.6918941","36.857796","42.138783",""
"2025-07-24 17:34:35","0.29992843","13.440036","0.69229066","36.962837","42.257504",""
"2025-07-24 17:34:36","0.2999925","13.440167","0.69243854","36.97034","42.26596",""
"2025-07-24 17:34:37","0.30005655","13.440298","0.69258636","36.97784","42.274418",""
"2025-07-24 17:34:38","0.3000081","13.441291","0.6924745","37.19788","42.52505",""
"2025-07-24 17:34:39","0.30001104","13.441388","0.69248134","37.21336","42.542656",""
"2025-07-24 17:34:40","0.29883656","13.443109","0.6897705","37.439537","42.799614",""
"2025-07-24 17:34:41","0.29876328","13.44324","0.68960136","37.458694","42.821392",""
"2025-07-24 17:34:42","0.29869","13.443371","0.68943226","37.477848","42.84317",""
"2025-07-24 17:34:43","0.29854167","13.444924","0.68909","37.591026","42.97109",""
"2025-07-24 17:34:44","0.29850215","13.445063","0.6889988","37.603672","42.985413",""
"2025-07-24 17:34:45","0.29846263","13.445201","0.6889076","37.616314","42.999737",""
"2025-07-24 17:34:46","0.29906774","13.447229","0.6903044","37.849598","43.264492",""
"2025-07-24 17:34:47","0.29909822","13.447391","0.6903748","37.86655","43.28372",""
"2025-07-24 17:34:48","0.2982103","13.4486","0.68832517","38.2332","43.70166",""
"2025-07-24 17:34:49","0.29816937","13.448724","0.6882307","38.26135","43.733723",""
"2025-07-24 17:34:50","0.29812846","13.448847","0.6881363","38.2895","43.76578",""
"2025-07-24 17:34:51","0.2968181","13.449698","0.6851118","38.5094","44.016315",""
"2025-07-24 17:34:52","0.2967169","13.44978","0.68487823","38.531933","44.04199",""
"2025-07-24 17:34:53","0.2966157","13.4498625","0.6846446","38.554462","44.06766",""
"2025-07-24 17:34:54","0.24633113","13.470718","0.56858","38.306274","43.764072",""
"2025-07-24 17:34:55","0.24333273","13.4719715","0.5616592","38.297638","43.753002",""
"2025-07-24 17:34:56","0.2732946","13.486181","0.6308181","38.664757","44.158695",""
"2025-07-24 17:34:57","0.27394757","13.487547","0.6323255","38.68166","44.17669",""
"2025-07-24 17:34:58","0.27460054","13.488912","0.63383275","38.698563","44.194687",""
"2025-07-24 17:34:59","0.27726626","13.496747","0.63998646","38.767773","44.26616",""
"2025-07-24 17:35:00","0.27818194","13.497579","0.64210004","38.781235","44.280735",""
"2025-07-24 17:35:01","0.2790976","13.498411","0.6442137","38.794697","44.29531",""
"2025-07-24 17:35:02","0.2912792","13.500144","0.67233145","38.779873","44.276707",""
"2025-07-24 17:35:03","0.2920766","13.500464","0.674172","38.781006","44.277687",""
"2025-07-24 17:35:04","0.29282263","13.501934","0.6758941","38.757645","44.2496",""
"2025-07-24 17:35:05","0.293172","13.502073","0.6767006","38.756058","44.247654",""
"2025-07-24 17:35:06","0.2935214","13.502213","0.6775071","38.75447","44.24571",""
"2025-07-24 17:35:07","0.29257214","13.504147","0.6753161","38.7579","44.247753",""
"2025-07-24 17:35:08","0.2925345","13.504301","0.67522925","38.757523","44.247173",""
"2025-07-24 17:35:09","0.29249686","13.504456","0.6751424","38.75714","44.24659",""
"2025-07-24 17:35:10","0.29288542","13.506266","0.67603946","38.755856","44.243374",""
"2025-07-24 17:35:11","0.29288852","13.506423","0.6760466","38.755844","44.24321",""
"2025-07-24 17:35:12","0.2931696","13.508212","0.6766955","38.790085","44.280575",""
"2025-07-24 17:35:13","0.29319617","13.508366","0.67675686","38.79215","44.28278",""
"2025-07-24 17:35:14","0.29258993","13.51119","0.6753578","38.797478","44.286137",""
"2025-07-24 17:35:15","0.29255688","13.51141","0.6752815","38.79861","44.287216",""
"2025-07-24 17:35:16","0.2927761","13.514036","0.67578787","38.66001","44.126488",""
"2025-07-24 17:35:17","0.2927813","13.5143","0.6757999","38.648605","44.113213",""
"2025-07-24 17:35:18","0.2927865","13.514564","0.67581195","38.6372","44.099937",""
"2025-07-24 17:35:19","0.29208818","13.517037","0.67420036","38.555687","44.00453",""
"2025-07-24 17:35:20","0.29204357","13.51731","0.67409736","38.544407","43.991394",""
"2025-07-24 17:35:21","0.29218814","13.518628","0.6744311","38.796265","44.27757",""
"2025-07-24 17:35:22","0.2921729","13.518805","0.6743959","38.808804","44.291706",""
"2025-07-24 17:35:23","0.29215765","13.518981","0.67436075","38.82134","44.305847",""
"2025-07-24 17:35:24","0.29348472","13.520948","0.6774241","38.75298","44.225933",""
"2025-07-24 17:35:25","0.29356596","13.521114","0.67761165","38.754818","44.22787",""
"2025-07-24 17:35:26","0.2936472","13.521279","0.67779917","38.756653","44.22981",""
"2025-07-24 17:35:27","0.29209012","13.52324","0.6742052","38.772095","44.245537",""
"2025-07-24 17:35:28","0.29202923","13.52341","0.67406476","38.771324","44.244495",""
"2025-07-24 17:35:29","0.29161718","13.525751","0.6731139","38.756165","44.224937",""
"2025-07-24 17:35:30","0.2915543","13.525944","0.67296875","38.755714","44.224243",""
"2025-07-24 17:35:31","0.29149142","13.526135","0.6728236","38.75527","44.223545",""
"2025-07-24 17:35:32","0.26518685","13.543838","0.61210847","38.811413","44.27053",""
"2025-07-24 17:35:33","0.2635743","13.544974","0.6083865","38.81444","44.27289",""
"2025-07-24 17:35:34","0.26196176","13.546112","0.60466456","38.817474","44.27525",""
"2025-07-24 17:35:35","0.28298697","13.551774","0.6531958","38.842514","44.298344",""
"2025-07-24 17:35:36","0.28357586","13.552563","0.65455514","38.84543","44.300907",""
"2025-07-24 17:35:37","0.28223708","13.553765","0.65146506","38.809994","44.259342",""
"2025-07-24 17:35:38","0.28265655","13.553967","0.6524333","38.80835","44.257267",""
"2025-07-24 17:35:39","0.28307602","13.554169","0.65340155","38.8067","44.255196",""
"2025-07-24 17:35:40","0.28496397","13.555224","0.6577594","38.842106","44.29455",""
"2025-07-24 17:35:41","0.2850367","13.555316","0.65792733","38.84336","44.295895",""
"2025-07-24 17:35:42","0.2851095","13.555408","0.6580953","38.844616","44.297237",""
"2025-07-24 17:35:43","0.28674558","13.556737","0.66187185","38.85326","44.305813",""
"2025-07-24 17:35:44","0.28689435","13.556845","0.6622153","38.854668","44.307316",""
"2025-07-24 17:35:45","0.28630695","13.558327","0.6608596","38.8546","44.30581",""
"2025-07-24 17:35:46","0.286307","13.558451","0.66085976","38.85477","44.30588",""
"2025-07-24 17:35:47","0.2863071","13.558574","0.6608599","38.85494","44.305954",""
"2025-07-24 17:35:48","0.28505078","13.560128","0.65796024","38.863724","44.314472",""
"2025-07-24 17:35:49","0.2849585","13.56026","0.65774727","38.86425","44.31495",""
"2025-07-24 17:35:50","0.28486624","13.560391","0.65753424","38.86478","44.315422",""
"2025-07-24 17:35:51","0.2866895","13.562423","0.6617429","38.828667","44.272285",""
"2025-07-24 17:35:52","0.28676677","13.562584","0.6619213","38.82673","44.269924",""
"2025-07-24 17:35:53","0.2853252","13.565128","0.658594","38.84464","44.287888",""
"2025-07-24 17:35:54","0.28527912","13.565333","0.6584877","38.8449","44.287983",""
"2025-07-24 17:35:55","0.28523305","13.565538","0.65838134","38.845154","44.28808",""
"2025-07-24 17:35:56","0.28608224","13.567966","0.66034174","38.859516","44.302113",""
"2025-07-24 17:35:57","0.28609765","13.568176","0.6603773","38.860855","44.303436",""
"2025-07-24 17:35:58","0.28611305","13.568387","0.6604129","38.862194","44.30476",""
"2025-07-24 17:35:59","0.28703386","13.570344","0.66253847","38.862484","44.3032",""
"2025-07-24 17:36:00","0.28711075","13.570523","0.662716","38.862858","44.30346",""
"2025-07-24 17:36:01","0.28718764","13.570703","0.6628934","38.863235","44.303715",""
"2025-07-24 17:36:02","0.28666764","13.572799","0.66169345","38.81757","44.249638",""
"2025-07-24 17:36:03","0.28666094","13.572974","0.66167796","38.814915","44.246437",""
"2025-07-24 17:36:04","0.28576827","13.574849","0.65961766","38.81848","44.248703",""
"2025-07-24 17:36:05","0.28570208","13.575015","0.6594649","38.81763","44.24757",""
"2025-07-24 17:36:06","0.2856359","13.575181","0.6593121","38.816776","44.246437",""
"2025-07-24 17:36:07","0.28687155","13.57714","0.66216445","38.855152","44.28829",""
"2025-07-24 17:36:08","0.2869231","13.577306","0.6622835","38.857536","44.290848",""
"2025-07-24 17:36:09","0.28697467","13.577471","0.6624025","38.859924","44.293407",""
"2025-07-24 17:36:10","0.28611064","13.579578","0.66040826","38.82483","44.251373",""
"2025-07-24 17:36:11","0.2860903","13.579755","0.66036135","38.82373","44.249954",""
"2025-07-24 17:36:12","0.2863091","13.581859","0.66086656","38.86241","44.29201",""
"2025-07-24 17:36:13","0.2863019","13.582039","0.66085","38.86396","44.293606",""
"2025-07-24 17:36:14","0.2858239","13.584081","0.6597469","38.862404","44.289864",""
"2025-07-24 17:36:15","0.28579953","13.584257","0.6596907","38.863247","44.290653",""
"2025-07-24 17:36:16","0.28576016","13.586184","0.65959996","38.71953","44.12501",""
"2025-07-24 17:36:17","0.28574693","13.586381","0.65956944","38.70704","44.11059",""
"2025-07-24 17:36:18","0.2854777","13.587904","0.658948","38.97041","44.409256",""
"2025-07-24 17:36:19","0.28545615","13.588086","0.6588983","38.987396","44.42844",""
"2025-07-24 17:36:20","0.28480613","13.589211","0.65739805","38.818996","44.235455",""
"2025-07-24 17:36:21","0.2847435","13.589357","0.6572535","38.814","44.229618",""
"2025-07-24 17:36:22","0.2861574","13.590595","0.6605173","38.842693","44.261124",""
"2025-07-24 17:36:23","0.28624445","13.5907345","0.6607182","38.839275","44.257095",""
"2025-07-24 17:36:24","0.2863315","13.590874","0.6609192","38.835857","44.253063",""
"2025-07-24 17:36:25","0.2864448","13.59229","0.6611808","38.872585","44.293552",""
"2025-07-24 17:36:26","0.2865003","13.592425","0.6613089","38.87549","44.29673",""
"2025-07-24 17:36:27","0.28655583","13.592562","0.66143703","38.878387","44.299904",""
"2025-07-24 17:36:28","0.28695148","13.594214","0.6623505","38.834377","44.248165",""
"2025-07-24 17:36:29","0.28698313","13.594355","0.6624235","38.832626","44.246033",""
"2025-07-24 17:36:30","0.28590882","13.596254","0.65994394","38.841454","44.25426",""
"2025-07-24 17:36:31","0.28585166","13.596414","0.659812","38.84106","44.25366",""
"2025-07-24 17:36:32","0.28579447","13.596572","0.65968","38.840664","44.253056",""
"2025-07-24 17:36:33","0.24069381","13.605044","0.5555773","41.02955","46.738266",""
"2025-07-24 17:36:34","0.23792522","13.605607","0.54918677","41.162804","46.889515",""
"2025-07-24 17:36:35","0.23515663","13.60617","0.5427962","41.29606","47.040764",""
"2025-07-24 17:36:36","0.23786613","13.624909","0.5490518","40.833233","46.494606",""
"2025-07-24 17:36:37","0.23688279","13.626243","0.54678214","40.86118","46.525105",""
"2025-07-24 17:36:38","0.23843415","13.637347","0.5503639","40.848103","46.49898",""
"2025-07-24 17:36:39","0.23860702","13.6384735","0.5507631","40.83579","46.483818",""
"2025-07-24 17:36:40","0.2387799","13.639601","0.5511622","40.823475","46.46865",""
"2025-07-24 17:36:41","0.2894453","13.641395","0.66811043","40.831734","46.476246",""
"2025-07-24 17:36:42","0.29256505","13.641776","0.67531157","40.832058","46.476223",""
"2025-07-24 17:36:43","0.2956848","13.642158","0.68251276","40.83238","46.476204",""
"2025-07-24 17:36:44","0.29576206","13.641844","0.68269104","40.83916","46.48424",""
"2025-07-24 17:36:45","0.29705343","13.641879","0.68567187","40.839676","46.484795",""
"2025-07-24 17:36:46","0.29670122","13.64375","0.68485904","40.836452","46.479237",""
"2025-07-24 17:36:47","0.2966655","13.643862","0.68477654","40.83641","46.479076",""
"2025-07-24 17:36:48","0.29662976","13.643974","0.68469405","40.83637","46.478916",""
